Month,Day,Hour,Minute,CheckResult
2,4,13,31,1468817665204119
2,4,13,32,1837981112210704
2,4,13,33,1856313624217288
2,4,13,34,1402843866223873
2,4,13,35,1812050779230457
2,4,13,36,1319125250237042
2,4,13,37,1806335922243626
2,4,13,38,1667210619250211
2,4,13,39,1491124883256795
2,4,13,40,1509622988263380
2,4,13,41,1299461536269964
2,4,13,42,1202172133276549
2,4,13,43,1150708136283133
2,4,13,44,1772266109289718
2,4,13,45,1071111434296302
2,4,13,46,1051207731302887
2,4,13,47,1478200737309471
2,4,13,48,1023848360316056
2,4,13,49,1563975786322640
2,4,13,50,1070819288329225
2,4,13,51,1615345657335809
2,4,13,52,1321598954342394
2,4,13,53,1123182346348978
2,4,13,54,1707760125355563
2,4,13,55,1263380153362147
2,4,13,56,1572396227368732
2,4,13,57,1173365621375316
2,4,13,58,1303137394381901
2,4,13,59,1769785856388485
2,4,14,0,10797043750
2,4,14,1,12539355807091
2,4,14,2,103111709214182
2,4,14,3,190214941521273
2,4,14,4,153322700028364
2,4,14,5,173715125035455
2,4,14,6,174661214842546
2,4,14,7,170593082949637
2,4,14,8,134260953756728
2,4,14,9,143800192363819
2,4,14,10,138639088070910
2,4,14,11,132381005678001
2,4,14,12,141489788685092
2,4,14,13,151046057992183
2,4,14,14,173148787799274
2,4,14,15,1636199598106365
2,4,14,16,1067114371113456
2,4,14,17,1112613039120547
2,4,14,18,1718927301127638
2,4,14,19,1656174494134729
2,4,14,20,1568046655141820
2,4,14,21,1343704742148911
2,4,14,22,1111843138156002
2,4,14,23,1878621949163093
2,4,14,24,1488522637170184
2,4,14,25,1743543290177275
2,4,14,26,1992480881184366
2,4,14,27,1627362328191457
2,4,14,28,1713948312198548
2,4,14,29,1821343657205639
2,4,14,30,1720699993212730
2,4,14,31,1416340975219821
2,4,14,32,1931278145226912
2,4,14,33,1037981002234003
2,4,14,34,1869360333241094
2,4,14,35,1861962520248185
2,4,14,36,1582853010255276
2,4,14,37,1731877686262367
2,4,14,38,1814123707269458
2,4,14,39,1201796236276549
2,4,14,40,1002803388283640
2,4,14,41,1303078120290731
2,4,14,42,1830904273297822
2,4,14,43,1419152235304913
2,4,14,44,1222459472312004
2,4,14,45,1247534544319095
2,4,14,46,1190113292326186
2,4,14,47,1469287195333277
2,4,14,48,1694570711340368
2,4,14,49,1568774822347459
2,4,14,50,1671267804354550
2,4,14,51,1868742214361641
2,4,14,52,1777502567368732
2,4,14,53,1983378107375823
2,4,14,54,1058284888382914
2,4,14,55,1859191481390005
2,4,14,56,1857432861397096
2,4,14,57,1901151072404187
2,4,14,58,1406600105411278
2,4,14,59,1971928412418369
2,4,15,0,19512984590
2,4,15,1,11048164907597
2,4,15,2,104648119515195
2,4,15,3,121569987222792
2,4,15,4,120376128030390
2,4,15,5,145175361837987
2,4,15,6,109603452945585
2,4,15,7,146436518053182
2,4,15,8,172833181560780
2,4,15,9,192969827968377
2,4,15,10,111202095575975
2,4,15,11,177529861683572
2,4,15,12,182154277291170
2,4,15,13,157540118198767
2,4,15,14,1607161094106365
2,4,15,15,1666274317113962
2,4,15,16,1176341920121560
2,4,15,17,1622589009129157
2,4,15,18,1384138458136755
2,4,15,19,1663065255144352
2,4,15,20,1158593357151950
2,4,15,21,1505040024159547
2,4,15,22,1002888550167145
2,4,15,23,1966988316174742
2,4,15,24,1051824739182340
2,4,15,25,1839313609189937
2,4,15,26,1986357531197535
2,4,15,27,1472693991205132
2,4,15,28,1215383521212730
2,4,15,29,1917838486220327
2,4,15,30,1454240268227925
2,4,15,31,1279563930235522
2,4,15,32,1372905606243120
2,4,15,33,1954742832250717
2,4,15,34,1467917080258315
2,4,15,35,1720007452265912
2,4,15,36,1308913720273510
2,4,15,37,1605751090281107
2,4,15,38,1262014925288705
2,4,15,39,1190298883296302
2,4,15,40,1817082503303900
2,4,15,41,1852557793311497
2,4,15,42,1448871040319095
2,4,15,43,1216900058326692
2,4,15,44,1021574823334290
2,4,15,45,1789712491341887
2,4,15,46,1770335348349485
2,4,15,47,1098992575357082
2,4,15,48,1481714273364680
2,4,15,49,1976931852372277
2,4,15,50,1449403767379875
2,4,15,51,1537136542387472
2,4,15,52,1827109792395070
2,4,15,53,1332082056402667
2,4,15,54,1370081009410265
2,4,15,55,1159468083417862
2,4,15,56,1325844819425460
2,4,15,57,1845695716433057
2,4,15,58,1164372882440655
2,4,15,59,1681228766448252
2,4,16,0,10085776800
2,4,16,1,17439180078104
2,4,16,2,180436461716208
2,4,16,3,140757632324312
2,4,16,4,100519732932416
2,4,16,5,195601238140520
2,4,16,6,156767184948624
2,4,16,7,137134800356728
2,4,16,8,117060726964832
2,4,16,9,106955217672936
2,4,16,10,126006857281040
2,4,16,11,170460183189144
2,4,16,12,139674463697248
2,4,16,13,1690047944105352
2,4,16,14,1938692744113456
2,4,16,15,1163171387121560
2,4,16,16,1849323828129664
2,4,16,17,1104033269137768
2,4,16,18,1295785747145872
2,4,16,19,1076026286153976
2,4,16,20,1339729767162080
2,4,16,21,1764584674170184
2,4,16,22,1422208838178288
2,4,16,23,1429640999186392
2,4,16,24,1554137787194496
2,4,16,25,1917556985202600
2,4,16,26,1259767429210704
2,4,16,27,1415290794218808
2,4,16,28,1831160427226912
2,4,16,29,1965515511235016
2,4,16,30,1199565055243120
2,4,16,31,1332970813251224
2,4,16,32,1753076589259328
2,4,16,33,1942461796267432
2,4,16,34,1089421478275536
2,4,16,35,1340624984283640
2,4,16,36,1118167332291744
2,4,16,37,1951427382299848
2,4,16,38,1140758267307952
2,4,16,39,1756026870316056
2,4,16,40,1056374180324160
2,4,16,41,1649491882332264
2,4,16,42,1986390619340368
2,4,16,43,1139196842348472
2,4,16,44,1076954458356576
2,4,16,45,1015076804364680
2,4,16,46,1109475227372784
2,4,16,47,1099035716380888
2,4,16,48,1800064153388992
2,4,16,49,1817339084397096
2,4,16,50,1731782809405200
2,4,16,51,1720407470413304
2,4,16,52,1472041488421408
2,4,16,53,1493704631429512
2,4,16,54,1775726652437616
2,4,16,55,1567784406445720
2,4,16,56,1275760968453824
2,4,16,57,1069344686461928
2,4,16,58,1411875052470032
2,4,16,59,1849301993478136
2,4,17,0,13920080700
2,4,17,1,19337227608610
2,4,17,2,104208963017221
2,4,17,3,115195110225831
2,4,17,4,188522298334442
2,4,17,5,196814985943052
2,4,17,6,135939742351663
2,4,17,7,191631217560273
2,4,17,8,190313677168884
2,4,17,9,176692044677494
2,4,17,10,167741132086105
2,4,17,11,198993442594715
2,4,17,12,1243326225103326
2,4,17,13,1523315211111936
2,4,17,14,1339629498120547
2,4,17,15,1738502311129157
2,4,17,16,1738457041137768
2,4,17,17,1046574019146378
2,4,17,18,1733230692154989
2,4,17,19,1331151502163599
2,4,17,20,1167533960172210
2,4,17,21,1076827936180820
2,4,17,22,1084510688189431
2,4,17,23,1534527060198041
2,4,17,24,1692747716206652
2,4,17,25,1018904114215262
2,4,17,26,1569726688223873
2,4,17,27,1772360001232483
2,4,17,28,1139169895241094
2,4,17,29,1409576582249704
2,4,17,30,1397141984258315
2,4,17,31,1817539235266925
2,4,17,32,1373348057275536
2,4,17,33,1884507907284146
2,4,17,34,1941068028292757
2,4,17,35,1202078451301367
2,4,17,36,1575408826309978
2,4,17,37,1857795020318588
2,4,17,38,1999433790327199
2,4,17,39,1772414154335809
2,4,17,40,1589127828344420
2,4,17,41,1418183663353030
2,4,17,42,1878824980361641
2,4,17,43,1459725307370251
2,4,17,44,1825983834378862
2,4,17,45,1142419048387472
2,4,17,46,1426006502396083
2,4,17,47,1310220322404693
2,4,17,48,1716167532413304
2,4,17,49,1031589803421914
2,4,17,50,1519946433430525
2,4,17,51,1359250545439135
2,4,17,52,1414200645447746
2,4,17,53,1046703112456356
2,4,17,54,1028331355464967
2,4,17,55,1344265204473577
2,4,17,56,1842795358482188
2,4,17,57,1122535715490798
2,4,17,58,1359644052499409
2,4,17,59,1606247203508019
2,4,18,0,11973373990
2,4,18,1,10360179209117
2,4,18,2,129361656118234
2,4,18,3,104066085527351
2,4,18,4,137441215336468
2,4,18,5,194904198345585
2,4,18,6,113686244054702
2,4,18,7,187325773063819
2,4,18,8,126273336472936
2,4,18,9,160235013282053
2,4,18,10,171802345791170
2,4,18,11,1147317095100287
2,4,18,12,1697625308109404
2,4,18,13,1218410090118521
2,4,18,14,1840025333127638
2,4,18,15,1103811619136755
2,4,18,16,1495163625145872
2,4,18,17,1802643113154989
2,4,18,18,1285390904164106
2,4,18,19,1085186058173223
2,4,18,20,1323866282182340
2,4,18,21,1370336590191457
2,4,18,22,1761849090200574
2,4,18,23,1846752927209691
2,4,18,24,1685713767218808
2,4,18,25,1125385781227925
2,4,18,26,1123398085237042
2,4,18,27,1249723549246159
2,4,18,28,1397313262255276
2,4,18,29,1279013751264393
2,4,18,30,1774789654273510
2,4,18,31,1474931814282627
2,4,18,32,1147845941291744
2,4,18,33,1038587106300861
2,4,18,34,1121556648309978
2,4,18,35,1702699835319095
2,4,18,36,1983399276328212
2,4,18,37,1656793289337329
2,4,18,38,1140086312346446
2,4,18,39,1142387695355563
2,4,18,40,1264396167364680
2,4,18,41,1486186925373797
2,4,18,42,1679628220382914
2,4,18,43,1307997038392031
2,4,18,44,1770576678401148
2,4,18,45,1689764448410265
2,4,18,46,1635894448419382
2,4,18,47,1936255005428499
2,4,18,48,1015551263437616
2,4,18,49,1923834758446733
2,4,18,50,1518857215455850
2,4,18,51,1348876742464967
2,4,18,52,1357355606474084
2,4,18,53,1341701547483201
2,4,18,54,1372761491492318
2,4,18,55,1589116162501435
2,4,18,56,1571429251510552
2,4,18,57,1369622878519669
2,4,18,58,1122214053528786
2,4,18,59,1916067986537903
2,4,19,0,16399644860
2,4,19,1,16151365519623
2,4,19,2,141879557319247
2,4,19,3,115022992428870
2,4,19,4,162885211438494
2,4,19,5,147143278948117
2,4,19,6,137034792657741
2,4,19,7,121370967367364
2,4,19,8,166512418776988
2,4,19,9,177455058186611
2,4,19,10,121070505196235
2,4,19,11,1910126091105858
2,4,19,12,1527047550115482
2,4,19,13,1643599222125105
2,4,19,14,1873841131134729
2,4,19,15,1653064097144352
2,4,19,16,1169163697153976
2,4,19,17,1950359219163599
2,4,19,18,1956912554173223
2,4,19,19,1372415561182846
2,4,19,20,1532673103192470
2,4,19,21,1688527554202093
2,4,19,22,1900638764211717
2,4,19,23,1532858670221340
2,4,19,24,1255644625230964
2,4,19,25,1809204617240587
2,4,19,26,1947548191250211
2,4,19,27,1310828428259834
2,4,19,28,1930045518269458
2,4,19,29,1940210381279081
2,4,19,30,1938405191288705
2,4,19,31,1234261358298328
2,4,19,32,1837060676307952
2,4,19,33,1836040264317575
2,4,19,34,1162719961327199
2,4,19,35,1727021903336822
2,4,19,36,1460610966346446
2,4,19,37,1912028906356069
2,4,19,38,1974252398365693
2,4,19,39,1582717611375316
2,4,19,40,1891328602384940
2,4,19,41,1517705446394563
2,4,19,42,1006901283404187
2,4,19,43,1778231922413810
2,4,19,44,1414952496423434
2,4,19,45,1117923530433057
2,4,19,46,1034244704442681
2,4,19,47,1871632435452304
2,4,19,48,1904168979461928
2,4,19,49,1537238337471551
2,4,19,50,1404014976481175
2,4,19,51,1488267734490798
2,4,19,52,1230900673500422
2,4,19,53,1071796163510045
2,4,19,54,1749184947519669
2,4,19,55,1547611801529292
2,4,19,56,1765035608538916
2,4,19,57,1586702125548539
2,4,19,58,1939499101558163
2,4,19,59,1461387873567786
2,4,20,0,16653181560
2,4,20,1,162920187110130
2,4,20,2,169001549020260
2,4,20,3,101407394630390
2,4,20,4,126931322440520
2,4,20,5,183884816550650
2,4,20,6,187952224760780
2,4,20,7,146943802370910
2,4,20,8,189051103481040
2,4,20,9,198648310191170
2,4,20,10,1856007149101300
2,4,20,11,1622526356111430
2,4,20,12,1852039706121560
2,4,20,13,1331863856131690
2,4,20,14,1778008350141820
2,4,20,15,1546767502151950
2,4,20,16,1746365361162080
2,4,20,17,1319871657172210
2,4,20,18,1064059047182340
2,4,20,19,1758785539192470
2,4,20,20,1224744148202600
2,4,20,21,1032029197212730
2,4,20,22,1081390164222860
2,4,20,23,1907680351232990
2,4,20,24,1641851651243120
2,4,20,25,1112764986253250
2,4,20,26,1047734835263380
2,4,20,27,1185219548273510
2,4,20,28,1345541757283640
2,4,20,29,1042211783293770
2,4,20,30,1232142451303900
2,4,20,31,1412422645314030
2,4,20,32,1912829519324160
2,4,20,33,1820261683334290
2,4,20,34,1332830472344420
2,4,20,35,1618211998354550
2,4,20,36,1669728120364680
2,4,20,37,1290096196374810
2,4,20,38,1724634191384940
2,4,20,39,1822305600395070
2,4,20,40,1475478063405200
2,4,20,41,1498673357415330
2,4,20,42,1269258292425460
2,4,20,43,1110462082435590
2,4,20,44,1168878039445720
2,4,20,45,1963541927455850
2,4,20,46,1886911396465980
2,4,20,47,1232452161476110
2,4,20,48,1150980199486240
2,4,20,49,1352244705496370
2,4,20,50,1277251610506500
2,4,20,51,1966546212516630
2,4,20,52,1458428497526760
2,4,20,53,1274933577536890
2,4,20,54,1874899507547020
2,4,20,55,1284537701557150
2,4,20,56,1952682248567280
2,4,20,57,1175805603577410
2,4,20,58,1493318906587540
2,4,20,59,1649506683597670
2,4,21,0,11669245490
2,4,21,1,102903968410636
2,4,21,2,184122293021273
2,4,21,3,160720188631909
2,4,21,4,190280522342546
2,4,21,5,183188686553182
2,4,21,6,108009045463819
2,4,21,7,126582367274455
2,4,21,8,107591558285092
2,4,21,9,127100703295728
2,4,21,10,1841996385106365
2,4,21,11,1471431654117001
2,4,21,12,1702736148127638
2,4,21,13,1698009168138274
2,4,21,14,1292401918148911
2,4,21,15,1060143978159547
2,4,21,16,1355795425170184
2,4,21,17,1980013312180820
2,4,21,18,1059343605191457
2,4,21,19,1767728384202093
2,4,21,20,1854810611212730
2,4,21,21,1443520737223366
2,4,21,22,1681864078234003
2,4,21,23,1913844497244639
2,4,21,24,1936357536255276
2,4,21,25,1794251895265912
2,4,21,26,1801923109276549
2,4,21,27,1805775356287185
2,4,21,28,1725634911297822
2,4,21,29,1811138026308458
2,4,21,30,1328213543319095
2,4,21,31,1373990194329731
2,4,21,32,1577270217340368
2,4,21,33,1018087230351004
2,4,21,34,1021762557361641
2,4,21,35,1791777431372277
2,4,21,36,1811441471382914
2,4,21,37,1247996347393550
2,4,21,38,1373064285404187
2,4,21,39,1683601760414823
2,4,21,40,1849982203425460
2,4,21,41,1653247204436096
2,4,21,42,1265607383446733
2,4,21,43,1524113861457369
2,4,21,44,1835350143468006
2,4,21,45,1760721363478642
2,4,21,46,1114613903489279
2,4,21,47,1036161033499915
2,4,21,48,1862653443510552
2,4,21,49,1874551570521188
2,4,21,50,1907350859531825
2,4,21,51,1996897752542461
2,4,21,52,1740105125553098
2,4,21,53,1996787323563734
2,4,21,54,1488915676574371
2,4,21,55,1884245081585007
2,4,21,56,1673681170595644
2,4,21,57,1614878858606280
2,4,21,58,1273710946616917
2,4,21,59,1521780446627553
2,4,22,0,13495535030
2,4,22,1,106574205811143
2,4,22,2,192125680722286
2,4,22,3,163608342833429
2,4,22,4,199642147244572
2,4,22,5,131123356755715
2,4,22,6,119509431066858
2,4,22,7,177194326378001
2,4,22,8,128338468889144
2,4,22,9,1724978995100287
2,4,22,10,1857356258111430
2,4,22,11,1101544220122573
2,4,22,12,1207912462133716
2,4,22,13,1888621888144859
2,4,22,14,1286345963156002
2,4,22,15,1051752018167145
2,4,22,16,1770350427178288
2,4,22,17,1862624807189431
2,4,22,18,1587743357200574
2,4,22,19,1377882223211717
2,4,22,20,1284540928222860
2,4,22,21,1448846642234003
2,4,22,22,1824812272245146
2,4,22,23,1827450229256289
2,4,22,24,1940107589267432
2,4,22,25,1271069762278575
2,4,22,26,1237239999289718
2,4,22,27,1693603708300861
2,4,22,28,1314771663312004
2,4,22,29,1377866399323147
2,4,22,30,1234802200334290
2,4,22,31,1375494259345433
2,4,22,32,1422569971356576
2,4,22,33,1250538632367719
2,4,22,34,1724827332378862
2,4,22,35,1426247034390005
2,4,22,36,1308469941401148
2,4,22,37,1357756718412291
2,4,22,38,1549154510423434
2,4,22,39,1130852886434577
2,4,22,40,1901375883445720
2,4,22,41,1195431501456863
2,4,22,42,1582594523468006
2,4,22,43,1238491595479149
2,4,22,44,1646169190490292
2,4,22,45,1961438783501435
2,4,22,46,1498585937512578
2,4,22,47,1923019280523721
2,4,22,48,1362295094534864
2,4,22,49,1498476537546007
2,4,22,50,1274115917557150
2,4,22,51,1480172975568293
2,4,22,52,1473650525579436
2,4,22,53,1030308458590579
2,4,22,54,1391291008601722
2,4,22,55,1713427596612865
2,4,22,56,1185983071624008
2,4,22,57,1322987657635151
2,4,22,58,1965830999646294
2,4,22,59,1417568974657437
2,4,23,0,11072548570
2,4,23,1,117720694011649
2,4,23,2,132416972923299
2,4,23,3,118431225534948
2,4,23,4,194835063846598
2,4,23,5,121943257858247
2,4,23,6,153938740869897
2,4,23,7,179746774181546
2,4,23,8,173085926693196
2,4,23,9,1289311361104845
2,4,23,10,1729541399116495
2,4,23,11,1572464117128144
2,4,23,12,1731704347139794
2,4,23,13,1247230878151443
2,4,23,14,1728778904163093
2,4,23,15,1119046525174742
2,4,23,16,1085273994186392
2,4,23,17,1192595469198041
2,4,23,18,1359699595209691
2,4,23,19,1263954705221340
2,4,23,20,1306220655232990
2,4,23,21,1832980201244639
2,4,23,22,1733841822256289
2,4,23,23,1027303900267938
2,4,23,24,1658458861279588
2,4,23,25,1275919077291237
2,4,23,26,1441905469302887
2,4,23,27,1679441898314536
2,4,23,28,1774954626326186
2,4,23,29,1354714056337835
2,4,23,30,1513933281349485
2,4,23,31,1985993685361134
2,4,23,32,1387548543372784
2,4,23,33,1357973486384433
2,4,23,34,1525981865396083
2,4,23,35,1919514929407732
2,4,23,36,1214139250419382
2,4,23,37,1090309661431031
2,4,23,38,1207769482442681
2,4,23,39,1433471402454330
2,4,23,40,1401554990465980
2,4,23,41,1242608796477629
2,4,23,42,1623510930489279
2,4,23,43,1800106925500928
2,4,23,44,1855497333512578
2,4,23,45,1924651372524227
2,4,23,46,1858472235535877
2,4,23,47,1328469915547526
2,4,23,48,1130769588559176
2,4,23,49,1828885021570825
2,4,23,50,1221010532582475
2,4,23,51,1705367734594124
2,4,23,52,1113908078605774
2,4,23,53,1259662728617423
2,4,23,54,1037110886629073
2,4,23,55,1677385559640722
2,4,23,56,1602600276652372
2,4,23,57,1637856318664021
2,4,23,58,1249890365675671
2,4,23,59,1113048737687320
2,5,0,0,18007663350
2,5,0,1,16327186790
2,5,0,2,15897323200
2,5,0,3,13786952130
2,5,0,4,11748861500
2,5,0,5,13940207260
2,5,0,6,13864909740
2,5,0,7,14164794170
2,5,0,8,12589175450
2,5,0,9,13841225270
2,5,0,10,13754749770
2,5,0,11,15556613180
2,5,0,12,19124752050
2,5,0,13,19667558090
2,5,0,14,14705660300
2,5,0,15,12890108280
2,5,0,16,15257414250
2,5,0,17,15646836200
2,5,0,18,15512003180
2,5,0,19,17651082260
2,5,0,20,10210912020
2,5,0,21,17464867500
2,5,0,22,18685291280
2,5,0,23,16626420120
2,5,0,24,16959787170
2,5,0,25,10978151270
2,5,0,26,11372267760
2,5,0,27,12321744370
2,5,0,28,15987706180
2,5,0,29,10030973020
2,5,0,30,19909842420
2,5,0,31,17841194350
2,5,0,32,11580468310
2,5,0,33,13491994810
2,5,0,34,15761581910
2,5,0,35,13295107660
2,5,0,36,13712235510
2,5,0,37,18392663690
2,5,0,38,18813669820
2,5,0,39,16830853320
2,5,0,40,16143729030
2,5,0,41,11869752190
2,5,0,42,12294995460
2,5,0,43,14108269680
2,5,0,44,18575936180
2,5,0,45,15167277120
2,5,0,46,18394030440
2,5,0,47,19306639950
2,5,0,48,14032732380
2,5,0,49,10736920830
2,5,0,50,11467082860
2,5,0,51,11946038420
2,5,0,52,19392362580
2,5,0,53,14412344740
2,5,0,54,11154989570
2,5,0,55,11087137830
2,5,0,56,16141709850
2,5,0,57,10639012170
2,5,0,58,18067792840
2,5,0,59,11820339850
2,5,1,0,15841716040
2,5,1,1,1040619089405
2,5,1,2,1447754230810
2,5,1,3,14598223881215
2,5,1,4,13370027231620
2,5,1,5,17398891662026
2,5,1,6,17001641672431
2,5,1,7,17641327742836
2,5,1,8,17570644713241
2,5,1,9,15201317943646
2,5,1,10,11583541894052
2,5,1,11,15846918494457
2,5,1,12,18226033424862
2,5,1,13,17493907805267
2,5,1,14,18814486595672
2,5,1,15,19797943276078
2,5,1,16,13954386626483
2,5,1,17,14738589206888
2,5,1,18,10085107647293
2,5,1,19,19476514417698
2,5,1,20,12250676628104
2,5,1,21,13375718168509
2,5,1,22,14252778188914
2,5,1,23,15402982489319
2,5,1,24,17625157959724
2,5,1,25,133683847910130
2,5,1,26,172779424910535
2,5,1,27,131138389010940
2,5,1,28,115101402511345
2,5,1,29,103219272411750
2,5,1,30,192483100212156
2,5,1,31,122431002112561
2,5,1,32,107141545712966
2,5,1,33,139255266513371
2,5,1,34,186782353313776
2,5,1,35,157104041214182
2,5,1,36,176869795114587
2,5,1,37,121449062414992
2,5,1,38,125301495115397
2,5,1,39,131230492015802
2,5,1,40,170622865116208
2,5,1,41,185976906216613
2,5,1,42,179958205217018
2,5,1,43,151202923017423
2,5,1,44,117948202017828
2,5,1,45,116474978418234
2,5,1,46,180873349218639
2,5,1,47,163332647819044
2,5,1,48,163402392219449
2,5,1,49,159401910719854
2,5,1,50,105938496320260
2,5,1,51,135226848120665
2,5,1,52,193939944321070
2,5,1,53,172542128021475
2,5,1,54,108196558721880
2,5,1,55,191346931422286
2,5,1,56,180630211422691
2,5,1,57,181609884423096
2,5,1,58,155217328923501
2,5,1,59,190867045423906
2,5,2,0,15361972060
2,5,2,1,1590247505810
2,5,2,2,11049287091620
2,5,2,3,19225393462431
2,5,2,4,13963471853241
2,5,2,5,14755474644052
2,5,2,6,16590997154862
2,5,2,7,19247365585672
2,5,2,8,16132435796483
2,5,2,9,18250072537293
2,5,2,10,12658730948104
2,5,2,11,10630455068914
2,5,2,12,13096010069724
2,5,2,13,112807681410535
2,5,2,14,110286986911345
2,5,2,15,151635877112156
2,5,2,16,175621200212966
2,5,2,17,113804293713776
2,5,2,18,198334247414587
2,5,2,19,194851040315397
2,5,2,20,140876501316208
2,5,2,21,143956381317018
2,5,2,22,140834851917828
2,5,2,23,100329744918639
2,5,2,24,125697478719449
2,5,2,25,137374482420260
2,5,2,26,191183661021070
2,5,2,27,145431597921880
2,5,2,28,117533251722691
2,5,2,29,123971920823501
2,5,2,30,121497709524312
2,5,2,31,136827439425122
2,5,2,32,194021187325932
2,5,2,33,128697140826743
2,5,2,34,169390234727553
2,5,2,35,186267023328364
2,5,2,36,105659418929174
2,5,2,37,179563517929984
2,5,2,38,152314277230795
2,5,2,39,148455241631605
2,5,2,40,162200293432416
2,5,2,41,103901415333226
2,5,2,42,129618470734036
2,5,2,43,177955489734847
2,5,2,44,129681233335657
2,5,2,45,157316557736468
2,5,2,46,130010089137278
2,5,2,47,153819876138088
2,5,2,48,150517873938899
2,5,2,49,153951389939709
2,5,2,50,174314932040520
2,5,2,51,107494000841330
2,5,2,52,146743526442140
2,5,2,53,136810003642951
2,5,2,54,173345243843761
2,5,2,55,116848874944572
2,5,2,56,196339523045382
2,5,2,57,182624154546192
2,5,2,58,142936657347003
2,5,2,59,138831295547813
2,5,3,0,18976562470
2,5,3,1,16751109781215
2,5,3,2,13448378562431
2,5,3,3,11863311073646
2,5,3,4,17958069464862
2,5,3,5,17446345386078
2,5,3,6,14259796197293
2,5,3,7,10842138998509
2,5,3,8,14566451579724
2,5,3,9,158707838310940
2,5,3,10,142010418312156
2,5,3,11,128989154513371
2,5,3,12,112330540714587
2,5,3,13,156788092715802
2,5,3,14,151185972317018
2,5,3,15,104844374718234
2,5,3,16,101697894819449
2,5,3,17,160273000420665
2,5,3,18,124001418921880
2,5,3,19,115180231723096
2,5,3,20,111396544024312
2,5,3,21,190979367225527
2,5,3,22,192671879226743
2,5,3,23,172721530727958
2,5,3,24,116497026729174
2,5,3,25,144200942430390
2,5,3,26,160115570531605
2,5,3,27,150432159532821
2,5,3,28,155790222734036
2,5,3,29,127871883535252
2,5,3,30,152621674236468
2,5,3,31,140499747637683
2,5,3,32,174172823838899
2,5,3,33,145682129340114
2,5,3,34,183790963041330
2,5,3,35,148491299142546
2,5,3,36,155153717543761
2,5,3,37,114730308944977
2,5,3,38,181499311646192
2,5,3,39,126952516047408
2,5,3,40,182005468748624
2,5,3,41,186290324349839
2,5,3,42,185784270851055
2,5,3,43,137432806352270
2,5,3,44,107339539553486
2,5,3,45,131849283954702
2,5,3,46,146377376455917
2,5,3,47,193124478357133
2,5,3,48,148650707358348
2,5,3,49,175829045759564
2,5,3,50,125449960360780
2,5,3,51,105764955561995
2,5,3,52,169158546463211
2,5,3,53,156637181264426
2,5,3,54,142409766065642
2,5,3,55,138754290366858
2,5,3,56,174744870168073
2,5,3,57,184712406969289
2,5,3,58,188243099370504
2,5,3,59,123984190871720
2,5,4,0,13586989910
2,5,4,1,17836424001620
2,5,4,2,10970772953241
2,5,4,3,17264358944862
2,5,4,4,11174029306483
2,5,4,5,12266445448104
2,5,4,6,14219350579724
2,5,4,7,181875806411345
2,5,4,8,105930994212966
2,5,4,9,196303380014587
2,5,4,10,112558975116208
2,5,4,11,158634921917828
2,5,4,12,135675067319449
2,5,4,13,162530619821070
2,5,4,14,133389507922691
2,5,4,15,126009330324312
2,5,4,16,146591480525932
2,5,4,17,188560239727553
2,5,4,18,112620840929174
2,5,4,19,128322749630795
2,5,4,20,194124975632416
2,5,4,21,187132176734036
2,5,4,22,127952635335657
2,5,4,23,102526929237278
2,5,4,24,119434543838899
2,5,4,25,176989831840520
2,5,4,26,127433560842140
2,5,4,27,177268439743761
2,5,4,28,174486400545382
2,5,4,29,140743457547003
2,5,4,30,153583399248624
2,5,4,31,167512685950244
2,5,4,32,138108458651865
2,5,4,33,111172175253486
2,5,4,34,123602147655107
2,5,4,35,103747502356728
2,5,4,36,193982456058348
2,5,4,37,190990239559969
2,5,4,38,150512695661590
2,5,4,39,162804554763211
2,5,4,40,127731503364832
2,5,4,41,108052172666452
2,5,4,42,147463131068073
2,5,4,43,183431000569694
2,5,4,44,163516430271315
2,5,4,45,111623451672936
2,5,4,46,132344353474556
2,5,4,47,186380117976177
2,5,4,48,101442309377798
2,5,4,49,190702122179419
2,5,4,50,149844069781040
2,5,4,51,187131853282660
2,5,4,52,172566823884281
2,5,4,53,141385368585902
2,5,4,54,102532765687523
2,5,4,55,108382346889144
2,5,4,56,121582660990764
2,5,4,57,160988938592385
2,5,4,58,108492691694006
2,5,4,59,116690714195627
2,5,5,0,17774420700
2,5,5,1,10376749432026
2,5,5,2,13186633624052
2,5,5,3,19290881446078
2,5,5,4,18612192898104
2,5,5,5,114621261410130
2,5,5,6,114003153912156
2,5,5,7,108424243014182
2,5,5,8,197641285816208
2,5,5,9,122304330318234
2,5,5,10,103025296720260
2,5,5,11,141761405422286
2,5,5,12,139233031724312
2,5,5,13,140220556226338
2,5,5,14,187572421228364
2,5,5,15,124277531330390
2,5,5,16,195719708432416
2,5,5,17,125177472634442
2,5,5,18,164255518536468
2,5,5,19,174792956338494
2,5,5,20,141195062840520
2,5,5,21,105877902942546
2,5,5,22,142711703444572
2,5,5,23,167905195946598
2,5,5,24,161220052448624
2,5,5,25,137878674750650
2,5,5,26,169831311952676
2,5,5,27,158034467554702
2,5,5,28,190861361456728
2,5,5,29,127144346658754
2,5,5,30,134760124760780
2,5,5,31,184144951262806
2,5,5,32,131668033164832
2,5,5,33,149696131066858
2,5,5,34,176133515268884
2,5,5,35,144399570470910
2,5,5,36,133758635772936
2,5,5,37,199369792974962
