Month,Day,Hour,Minute,CheckResult
2,3,5,41,1634255250138375
2,3,5,42,1395425196141750
2,3,5,43,1995784725145125
2,3,5,44,1765695210148500
2,3,5,45,1833466669151875
2,3,5,46,1218583788155250
2,3,5,47,1146743516158625
2,3,5,48,1210131758162000
2,3,5,49,1277787976165375
2,3,5,50,1592652033168750
2,3,5,51,1180465016172125
2,3,5,52,1697729022175500
2,3,5,53,1776137335178875
2,3,5,54,1195782540182250
2,3,5,55,1218055012185625
2,3,5,56,1270174644189000
2,3,5,57,1625915067192375
2,3,5,58,1236849013195750
2,3,5,59,1808425767199125
2,3,6,0,10854428110
2,3,6,1,15185982624050
2,3,6,2,19275741348100
2,3,6,3,193128243212150
2,3,6,4,166719173816200
2,3,6,5,195331560320250
2,3,6,6,187894790724300
2,3,6,7,196666311228350
2,3,6,8,124924346632400
2,3,6,9,108031662636450
2,3,6,10,119776112440500
2,3,6,11,184115992344550
2,3,6,12,110327593048600
2,3,6,13,168282496052650
2,3,6,14,170275965656700
2,3,6,15,148125398660750
2,3,6,16,110842816864800
2,3,6,17,115172114668850
2,3,6,18,155163755372900
2,3,6,19,170898975176950
2,3,6,20,192678559581000
2,3,6,21,118173187485050
2,3,6,22,132939479489100
2,3,6,23,181362597393150
2,3,6,24,110540285997200
2,3,6,25,1192574358101250
2,3,6,26,1910898057105300
2,3,6,27,1539015063109350
2,3,6,28,1626008978113400
2,3,6,29,1160338332117450
2,3,6,30,1990406784121500
2,3,6,31,1977348548125550
2,3,6,32,1396276758129600
2,3,6,33,1390120955133650
2,3,6,34,1381692834137700
2,3,6,35,1917224776141750
2,3,6,36,1978715258145800
2,3,6,37,1933292975149850
2,3,6,38,1328708787153900
2,3,6,39,1730123541157950
2,3,6,40,1743601550162000
2,3,6,41,1466503739166050
2,3,6,42,1397158383170100
2,3,6,43,1360935887174150
2,3,6,44,1750795083178200
2,3,6,45,1967566074182250
2,3,6,46,1915781727186300
2,3,6,47,1261707875190350
2,3,6,48,1755784331194400
2,3,6,49,1646033870198450
2,3,6,50,1222236155202500
2,3,6,51,1806381715206550
2,3,6,52,1430136236210600
2,3,6,53,1408398750214650
2,3,6,54,1586033557218700
2,3,6,55,1640825104222750
2,3,6,56,1863759849226800
2,3,6,57,1000987115230850
2,3,6,58,1084495368234900
2,3,6,59,1412692729238950
2,3,7,0,17575477210
2,3,7,1,19440509834725
2,3,7,2,10627537529450
2,3,7,3,152309342414175
2,3,7,4,174528660718900
2,3,7,5,115973246123625
2,3,7,6,199094051328350
2,3,7,7,132895297233075
2,3,7,8,135629780237800
2,3,7,9,176434546042525
2,3,7,10,117616654147250
2,3,7,11,183232966751975
2,3,7,12,184333045656700
2,3,7,13,132878103061425
2,3,7,14,197094234466150
2,3,7,15,184710063770875
2,3,7,16,110721348675600
2,3,7,17,179251279080325
2,3,7,18,110455520285050
2,3,7,19,115592583589775
2,3,7,20,197414050094500
2,3,7,21,180072919199225
2,3,7,22,1573677538103950
2,3,7,23,1790822878108675
2,3,7,24,1092083377113400
2,3,7,25,1982561899118125
2,3,7,26,1954130083122850
2,3,7,27,1989312708127575
2,3,7,28,1614281743132300
2,3,7,29,1046741631137025
2,3,7,30,1255072028141750
2,3,7,31,1526636368146475
2,3,7,32,1757354965151200
2,3,7,33,1916490627155925
2,3,7,34,1316132638160650
2,3,7,35,1698763722165375
2,3,7,36,1507729863170100
2,3,7,37,1637778672174825
2,3,7,38,1241906713179550
2,3,7,39,1738692477184275
2,3,7,40,1925219651189000
2,3,7,41,1077878866193725
2,3,7,42,1456799833198450
2,3,7,43,1206541343203175
2,3,7,44,1254565630207900
2,3,7,45,1113181490212625
2,3,7,46,1296866581217350
2,3,7,47,1222244136222075
2,3,7,48,1907945936226800
2,3,7,49,1145710089231525
2,3,7,50,1650064982236250
2,3,7,51,1729557506240975
2,3,7,52,1416584739245700
2,3,7,53,1895310316250425
2,3,7,54,1269741970255150
2,3,7,55,1926061494259875
2,3,7,56,1062722703264600
2,3,7,57,1109073650269325
2,3,7,58,1526379768274050
2,3,7,59,1428886838278775
2,3,8,0,11299397370
2,3,8,1,15680049805400
2,3,8,2,171798159010800
2,3,8,3,136061780916200
2,3,8,4,168870476421600
2,3,8,5,185910676327000
2,3,8,6,105342728032400
2,3,8,7,141829735037800
2,3,8,8,197452173743200
2,3,8,9,161778184748600
2,3,8,10,191479222854000
2,3,8,11,120997556359400
2,3,8,12,164227191664800
2,3,8,13,122993288970200
2,3,8,14,150911730175600
2,3,8,15,187832247881000
2,3,8,16,162894245486400
2,3,8,17,198392793991800
2,3,8,18,170548012397200
2,3,8,19,1814191963102600
2,3,8,20,1238123870108000
2,3,8,21,1764542255113400
2,3,8,22,1791935847118800
2,3,8,23,1952414418124200
2,3,8,24,1205769341129600
2,3,8,25,1117856787135000
2,3,8,26,1960115465140400
2,3,8,27,1447687574145800
2,3,8,28,1572449847151200
2,3,8,29,1002503428156600
2,3,8,30,1772519589162000
2,3,8,31,1076620516167400
2,3,8,32,1381088497172800
2,3,8,33,1220597822178200
2,3,8,34,1637768089183600
2,3,8,35,1576308334189000
2,3,8,36,1896585562194400
2,3,8,37,1047157676199800
2,3,8,38,1218521639205200
2,3,8,39,1056351838210600
2,3,8,40,1686425422216000
2,3,8,41,1083532247221400
2,3,8,42,1596947711226800
2,3,8,43,1587596646232200
2,3,8,44,1112920972237600
2,3,8,45,1536004973243000
2,3,8,46,1084664206248400
2,3,8,47,1212907933253800
2,3,8,48,1972773674259200
2,3,8,49,1039829209264600
2,3,8,50,1179522079270000
2,3,8,51,1470170625275400
2,3,8,52,1556315343280800
2,3,8,53,1454809630286200
2,3,8,54,1368460882291600
2,3,8,55,1271011057297000
2,3,8,56,1736853529302400
2,3,8,57,1781261779307800
2,3,8,58,1851342101313200
2,3,8,59,1967350781318600
2,3,9,0,10146042440
2,3,9,1,16415580736075
2,3,9,2,194054295212150
2,3,9,3,188195131018225
2,3,9,4,115982614524300
2,3,9,5,111592572430375
2,3,9,6,165316421636450
2,3,9,7,165224217542525
2,3,9,8,113456353448600
2,3,9,9,118415641254675
2,3,9,10,188334595660750
2,3,9,11,196722804566825
2,3,9,12,196714363372900
2,3,9,13,159111176678975
2,3,9,14,166373160785050
2,3,9,15,148088052191125
2,3,9,16,141344994697200
2,3,9,17,1777642757103275
2,3,9,18,1407869915109350
2,3,9,19,1104029875115425
2,3,9,20,1676969111121500
2,3,9,21,1886486971127575
2,3,9,22,1188254934133650
2,3,9,23,1376433976139725
2,3,9,24,1200387013145800
2,3,9,25,1469988744151875
2,3,9,26,1964085088157950
2,3,9,27,1648560996164025
2,3,9,28,1973573638170100
2,3,9,29,1542774724176175
2,3,9,30,1680947595182250
2,3,9,31,1454862650188325
2,3,9,32,1775067077194400
2,3,9,33,1437524895200475
2,3,9,34,1348678498206550
2,3,9,35,1159994780212625
2,3,9,36,1436484182218700
2,3,9,37,1777031383224775
2,3,9,38,1774204100230850
2,3,9,39,1475573935236925
2,3,9,40,1111146722243000
2,3,9,41,1944205116249075
2,3,9,42,1705920699255150
2,3,9,43,1269694625261225
2,3,9,44,1517995245267300
2,3,9,45,1280820261273375
2,3,9,46,1808928517279450
2,3,9,47,1157433524285525
2,3,9,48,1495731417291600
2,3,9,49,1908542991297675
2,3,9,50,1724315686303750
2,3,9,51,1421728945309825
2,3,9,52,1662857562315900
2,3,9,53,1720390847321975
2,3,9,54,1188772533328050
2,3,9,55,1736274745334125
2,3,9,56,1458785333340200
2,3,9,57,1686926233346275
2,3,9,58,1541828450352350
2,3,9,59,1429528127358425
2,3,10,0,14957926280
2,3,10,1,18061723006750
2,3,10,2,134307706013500
2,3,10,3,161692290020250
2,3,10,4,124851476127000
2,3,10,5,138412462233750
2,3,10,6,185588285140500
2,3,10,7,197354420347250
2,3,10,8,100820418554000
2,3,10,9,158769218460750
2,3,10,10,115153093867500
2,3,10,11,114574365474250
2,3,10,12,179496061581000
2,3,10,13,167062259587750
2,3,10,14,165854478194500
2,3,10,15,1855691646101250
2,3,10,16,1759809986108000
2,3,10,17,1158541972114750
2,3,10,18,1423780264121500
2,3,10,19,1060570916128250
2,3,10,20,1177934922135000
2,3,10,21,1609852444141750
2,3,10,22,1096095465148500
2,3,10,23,1714855561155250
2,3,10,24,1176659100162000
2,3,10,25,1464667558168750
2,3,10,26,1444678816175500
2,3,10,27,1500166938182250
2,3,10,28,1070347677189000
2,3,10,29,1948374054195750
2,3,10,30,1804405689202500
2,3,10,31,1937047665209250
2,3,10,32,1967973220216000
2,3,10,33,1241399187222750
2,3,10,34,1115113936229500
2,3,10,35,1979069752236250
2,3,10,36,1565858314243000
2,3,10,37,1070743086249750
2,3,10,38,1660471990256500
2,3,10,39,1452501062263250
2,3,10,40,1096155103270000
2,3,10,41,1705210548276750
2,3,10,42,1535046306283500
2,3,10,43,1217518992290250
2,3,10,44,1225653763297000
2,3,10,45,1343746741303750
2,3,10,46,1797845993310500
2,3,10,47,1884352486317250
2,3,10,48,1910247220324000
2,3,10,49,1330568070330750
2,3,10,50,1485845783337500
2,3,10,51,1068175446344250
2,3,10,52,1898576594351000
2,3,10,53,1518401139357750
2,3,10,54,1496022797364500
2,3,10,55,1107699898371250
2,3,10,56,1174991876378000
2,3,10,57,1921156206384750
2,3,10,58,1660630505391500
2,3,10,59,1071949634398250
2,3,11,0,15464199580
2,3,11,1,12840463147425
2,3,11,2,103744139514850
2,3,11,3,132253783422275
2,3,11,4,129502642629700
2,3,11,5,154875799837125
2,3,11,6,146763028944550
2,3,11,7,141686997051975
2,3,11,8,109903906459400
2,3,11,9,163007953666825
2,3,11,10,130931274474250
2,3,11,11,113582330581675
2,3,11,12,194397113289100
2,3,11,13,177230782996525
2,3,11,14,1859551790103950
2,3,11,15,1627711071111375
2,3,11,16,1448514998118800
2,3,11,17,1968293970126225
2,3,11,18,1082389986133650
2,3,11,19,1870913369141075
2,3,11,20,1170100494148500
2,3,11,21,1945179375155925
2,3,11,22,1576023082163350
2,3,11,23,1436531855170775
2,3,11,24,1931502479178200
2,3,11,25,1928829545185625
2,3,11,26,1859088747193050
2,3,11,27,1032747697200475
2,3,11,28,1543061199207900
2,3,11,29,1074387348215325
2,3,11,30,1938894846222750
2,3,11,31,1374644353230175
2,3,11,32,1404406433237600
2,3,11,33,1799900221245025
2,3,11,34,1940317602252450
2,3,11,35,1430842030259875
2,3,11,36,1962976306267300
2,3,11,37,1476844466274725
2,3,11,38,1009283953282150
2,3,11,39,1950323155289575
2,3,11,40,1388583172297000
2,3,11,41,1967201329304425
2,3,11,42,1978596359311850
2,3,11,43,1788291196319275
2,3,11,44,1349815044326700
2,3,11,45,1923204339334125
2,3,11,46,1608103797341550
2,3,11,47,1495790938348975
2,3,11,48,1059257938356400
2,3,11,49,1100060945363825
2,3,11,50,1738768931371250
2,3,11,51,1277880822378675
2,3,11,52,1490246782386100
2,3,11,53,1092129614393525
2,3,11,54,1583804035400950
2,3,11,55,1208394012408375
2,3,11,56,1708558790415800
2,3,11,57,1794640208423225
2,3,11,58,1181270734430650
2,3,11,59,1907536377438075
2,3,12,0,17720314540
2,3,12,1,16150654408100
2,3,12,2,113057129116200
2,3,12,3,160673824224300
2,3,12,4,159316716532400
2,3,12,5,103392045640500
2,3,12,6,117937539848600
2,3,12,7,128093608356700
2,3,12,8,151079576264800
2,3,12,9,124179616672900
2,3,12,10,197091848281000
2,3,12,11,147174223189100
2,3,12,12,145997879697200
2,3,12,13,1057334662105300
2,3,12,14,1879852910113400
2,3,12,15,1703953636121500
2,3,12,16,1511476951129600
2,3,12,17,1800267306137700
2,3,12,18,1540059614145800
2,3,12,19,1711786871153900
2,3,12,20,1898830309162000
2,3,12,21,1025455847170100
2,3,12,22,1202563624178200
2,3,12,23,1841949470186300
2,3,12,24,1541281806194400
2,3,12,25,1767573080202500
2,3,12,26,1809021956210600
2,3,12,27,1917889311218700
2,3,12,28,1335476174226800
2,3,12,29,1371403976234900
2,3,12,30,1810720948243000
2,3,12,31,1110075844251100
2,3,12,32,1551204670259200
2,3,12,33,1949344385267300
2,3,12,34,1650273073275400
2,3,12,35,1226792401283500
2,3,12,36,1533989449291600
2,3,12,37,1484962712299700
2,3,12,38,1055667229307800
2,3,12,39,1688262774315900
2,3,12,40,1238935250324000
2,3,12,41,1491932857332100
2,3,12,42,1314713808340200
2,3,12,43,1555300248348300
2,3,12,44,1733129971356400
2,3,12,45,1670141019364500
2,3,12,46,1832410447372600
2,3,12,47,1811775616380700
2,3,12,48,1631810814388800
2,3,12,49,1402504547396900
2,3,12,50,1608477015405000
2,3,12,51,1034273598413100
2,3,12,52,1646060517421200
2,3,12,53,1440071756429300
2,3,12,54,1760360936437400
2,3,12,55,1834022266445500
2,3,12,56,1914646391453600
2,3,12,57,1645155776461700
2,3,12,58,1626809692469800
2,3,12,59,1646279479477900
2,3,13,0,19889384070
2,3,13,1,17219096098775
2,3,13,2,152041433217550
2,3,13,3,104744141726325
2,3,13,4,128165949635100
2,3,13,5,135173207543875
2,3,13,6,116716523352650
2,3,13,7,177475248861425
2,3,13,8,103570938370200
2,3,13,9,162019682978975
2,3,13,10,169860214487750
2,3,13,11,122910774996525
2,3,13,12,1675638262105300
2,3,13,13,1813339209114075
2,3,13,14,1581850083122850
2,3,13,15,1530662287131625
2,3,13,16,1691172372140400
2,3,13,17,1429309681149175
2,3,13,18,1660047618157950
2,3,13,19,1312689707166725
2,3,13,20,1745993781175500
2,3,13,21,1383004304184275
2,3,13,22,1785643276193050
2,3,13,23,1007925119201825
2,3,13,24,1484253433210600
2,3,13,25,1060527050219375
2,3,13,26,1467367056228150
2,3,13,27,1283962264236925
2,3,13,28,1764228396245700
2,3,13,29,1938702143254475
2,3,13,30,1424229872263250
2,3,13,31,1951829941272025
2,3,13,32,1066122559280800
2,3,13,33,1249787052289575
2,3,13,34,1165217885298350
2,3,13,35,1344379944307125
2,3,13,36,1591567189315900
2,3,13,37,1281803874324675
2,3,13,38,1375690880333450
2,3,13,39,1061752636342225
2,3,13,40,1744775683351000
2,3,13,41,1121214209359775
2,3,13,42,1745597775368550
2,3,13,43,1578257653377325
2,3,13,44,1952467965386100
2,3,13,45,1548812382394875
2,3,13,46,1821994709403650
2,3,13,47,1413594007412425
2,3,13,48,1833987860421200
2,3,13,49,1653581310429975
2,3,13,50,1903060830438750
2,3,13,51,1649288406447525
2,3,13,52,1495645533456300
2,3,13,53,1397128060465075
2,3,13,54,1057400728473850
2,3,13,55,1420381797482625
2,3,13,56,1748045510491400
2,3,13,57,1517708529500175
2,3,13,58,1035588149508950
2,3,13,59,1301854543517725
2,3,14,0,15243116730
2,3,14,1,16593979449450
2,3,14,2,166946485018900
2,3,14,3,193324390028350
2,3,14,4,199295986737800
2,3,14,5,152495949147250
2,3,14,6,130188046556700
2,3,14,7,145885815366150
2,3,14,8,167619140575600
2,3,14,9,144275638485050
2,3,14,10,182573654694500
2,3,14,11,1384876227103950
2,3,14,12,1157399132113400
2,3,14,13,1190941273122850
2,3,14,14,1942689702132300
2,3,14,15,1589213283141750
2,3,14,16,1233000771151200
2,3,14,17,1556532805160650
2,3,14,18,1182485699170100
2,3,14,19,1075913260179550
2,3,14,20,1086445512189000
2,3,14,21,1935269464198450
2,3,14,22,1021903083207900
2,3,14,23,1769979814217350
2,3,14,24,1715993215226800
2,3,14,25,1435428934236250
2,3,14,26,1071034966245700
2,3,14,27,1931961510255150
2,3,14,28,1161313677264600
2,3,14,29,1934452029274050
2,3,14,30,1418710399283500
2,3,14,31,1894275870292950
2,3,14,32,1358868737302400
2,3,14,33,1347461299311850
2,3,14,34,1259693744321300
2,3,14,35,1314510467330750
2,3,14,36,1195471681340200
2,3,14,37,1520733841349650
2,3,14,38,1324126200359100
2,3,14,39,1025532443368550
2,3,14,40,1645876051378000
2,3,14,41,1889275540387450
2,3,14,42,1203773172396900
2,3,14,43,1277734994406350
2,3,14,44,1622128834415800
2,3,14,45,1018319033425250
2,3,14,46,1949149724434700
2,3,14,47,1108721178444150
2,3,14,48,1670440649453600
2,3,14,49,1863292247463050
2,3,14,50,1364550968472500
2,3,14,51,1167422775481950
2,3,14,52,1899911265491400
2,3,14,53,1445435755500850
2,3,14,54,1675942614510300
2,3,14,55,1483812584519750
2,3,14,56,1884280061529200
2,3,14,57,1912863111538650
2,3,14,58,1947324374548100
2,3,14,59,1111555301557550
2,3,15,0,18173064600
2,3,15,1,125114707110125
2,3,15,2,138180757720250
2,3,15,3,153787512730375
2,3,15,4,148899944340500
2,3,15,5,107284989350625
2,3,15,6,142428247760750
2,3,15,7,197606133970875
2,3,15,8,169638558481000
2,3,15,9,186348316291125
2,3,15,10,1471363020101250
2,3,15,11,1316112883111375
2,3,15,12,1605223981121500
2,3,15,13,1098754213131625
2,3,15,14,1819391338141750
2,3,15,15,1001376227151875
2,3,15,16,1937979187162000
2,3,15,17,1200062106172125
2,3,15,18,1283007089182250
2,3,15,19,1640872569192375
2,3,15,20,1872498113202500
2,3,15,21,1194437118212625
2,3,15,22,1648360252222750
2,3,15,23,1302433900232875
2,3,15,24,1399795435243000
2,3,15,25,1248522276253125
2,3,15,26,1817374082263250
2,3,15,27,1395637427273375
2,3,15,28,1475554618283500
2,3,15,29,1961973520293625
2,3,15,30,1379936944303750
2,3,15,31,1573642033313875
2,3,15,32,1156893803324000
2,3,15,33,1173884296334125
2,3,15,34,1935102402344250
2,3,15,35,1645458227354375
2,3,15,36,1083209530364500
2,3,15,37,1739244994374625
2,3,15,38,1422273341384750
2,3,15,39,1026661843394875
2,3,15,40,1928976075405000
2,3,15,41,1427861471415125
2,3,15,42,1261735556425250
2,3,15,43,1431508877435375
2,3,15,44,1272816137445500
2,3,15,45,1170412825455625
2,3,15,46,1856439596465750
2,3,15,47,1896249586475875
2,3,15,48,1676674199486000
2,3,15,49,1571226713496125
2,3,15,50,1437207532506250
2,3,15,51,1290455493516375
2,3,15,52,1009727066526500
2,3,15,53,1413970591536625
2,3,15,54,1287736130546750
2,3,15,55,1130453839556875
2,3,15,56,1857080885567000
2,3,15,57,1758775383577125
2,3,15,58,1324327331587250
2,3,15,59,1467942182597375
2,3,16,0,11324924870
2,3,16,1,106917532210800
2,3,16,2,146053763121600
2,3,16,3,148014503132400
2,3,16,4,193121846043200
2,3,16,5,188985890754000
2,3,16,6,137365019464800
2,3,16,7,130292957675600
2,3,16,8,167993206986400
2,3,16,9,122088910097200
2,3,16,10,1418712579108000
2,3,16,11,1497348861118800
2,3,16,12,1390293983129600
2,3,16,13,1872771051140400
2,3,16,14,1686983080151200
2,3,16,15,1534653984162000
2,3,16,16,1207584387172800
2,3,16,17,1596082827183600
2,3,16,18,1560912733194400
2,3,16,19,1712419862205200
2,3,16,20,1579375632216000
2,3,16,21,1557574772226800
2,3,16,22,1618519071237600
2,3,16,23,1323112101248400
2,3,16,24,1236244518259200
2,3,16,25,1741459368270000
2,3,16,26,1071767856280800
2,3,16,27,1954013331291600
2,3,16,28,1678983311302400
2,3,16,29,1121249225313200
2,3,16,30,1815919327324000
2,3,16,31,1056589877334800
2,3,16,32,1981319017345600
2,3,16,33,1371965948356400
2,3,16,34,1265019671367200
2,3,16,35,1697005513378000
2,3,16,36,1371289933388800
2,3,16,37,1106819582399600
2,3,16,38,1448670384410400
2,3,16,39,1270785053421200
2,3,16,40,1706450948432000
2,3,16,41,1350766257442800
2,3,16,42,1525540215453600
2,3,16,43,1780665056464400
2,3,16,44,1039024697475200
2,3,16,45,1591054590486000
2,3,16,46,1900965564496800
2,3,16,47,1005493956507600
2,3,16,48,1284763134518400
2,3,16,49,1447419819529200
2,3,16,50,1797288469540000
2,3,16,51,1799113657550800
2,3,16,52,1856107687561600
2,3,16,53,1741593664572400
2,3,16,54,1711440493583200
2,3,16,55,1480383328594000
2,3,16,56,1457051617604800
2,3,16,57,1869537297615600
2,3,16,58,1609210040626400
2,3,16,59,1081717112637200
2,3,17,0,13071758860
2,3,17,1,170469734711475
2,3,17,2,155466533122950
2,3,17,3,100471470934425
2,3,17,4,104965514345900
2,3,17,5,114975985257375
2,3,17,6,178530426168850
2,3,17,7,132700245580325
2,3,17,8,185642488591800
2,3,17,9,1286552929103275
2,3,17,10,1976020552114750
2,3,17,11,1761476113126225
2,3,17,12,1317103568137700
2,3,17,13,1196848536149175
2,3,17,14,1843314327160650
2,3,17,15,1696852301172125
2,3,17,16,1015655072183600
2,3,17,17,1284557825195075
2,3,17,18,1883236476206550
2,3,17,19,1299739753218025
2,3,17,20,1422964352229500
2,3,17,21,1306313101240975
2,3,17,22,1038522695252450
2,3,17,23,1550794933263925
2,3,17,24,1839062166275400
2,3,17,25,1930538532286875
2,3,17,26,1685713868298350
2,3,17,27,1063863700309825
2,3,17,28,1509290146321300
2,3,17,29,1962396209332775
2,3,17,30,1464144413344250
2,3,17,31,1608962416355725
2,3,17,32,1196955224367200
2,3,17,33,1594330681378675
2,3,17,34,1505709504390150
2,3,17,35,1168506668401625
2,3,17,36,1286547636413100
2,3,17,37,1213246310424575
2,3,17,38,1770919329436050
2,3,17,39,1769868186447525
2,3,17,40,1237833736459000
2,3,17,41,1549711801470475
2,3,17,42,1919654242481950
2,3,17,43,1189399866493425
2,3,17,44,1465170501504900
2,3,17,45,1769450208516375
2,3,17,46,1947460423527850
2,3,17,47,1786221055539325
2,3,17,48,1146285052550800
2,3,17,49,1887766478562275
2,3,17,50,1550373792573750
2,3,17,51,1391002578585225
2,3,17,52,1262338513596700
2,3,17,53,1566330304608175
2,3,17,54,1221110278619650
2,3,17,55,1195179503631125
2,3,17,56,1629858196642600
2,3,17,57,1975079072654075
2,3,17,58,1367618129665550
2,3,17,59,1402562400677025
2,3,18,0,13884570040
2,3,18,1,141384018612150
2,3,18,2,162532824224300
2,3,18,3,187689464036450
2,3,18,4,181083284548600
2,3,18,5,111985689360750
2,3,18,6,129564968272900
2,3,18,7,173781422985050
2,3,18,8,180468339297200
2,3,18,9,1251759473109350
2,3,18,10,1269635422121500
2,3,18,11,1093371866133650
2,3,18,12,1327746007145800
2,3,18,13,1524515405157950
2,3,18,14,1667221505170100
2,3,18,15,1757465950182250
2,3,18,16,1805686333194400
2,3,18,17,1019330645206550
2,3,18,18,1770540766218700
2,3,18,19,1522811649230850
2,3,18,20,1060612283243000
2,3,18,21,1641209505255150
2,3,18,22,1530312234267300
2,3,18,23,1286318026279450
2,3,18,24,1381379729291600
2,3,18,25,1055560688303750
2,3,18,26,1450043139315900
2,3,18,27,1493051694328050
2,3,18,28,1663735057340200
2,3,18,29,1993835074352350
2,3,18,30,1938196197364500
2,3,18,31,1997531016376650
2,3,18,32,1963623515388800
2,3,18,33,1426409065400950
2,3,18,34,1646147060413100
2,3,18,35,1464243421425250
2,3,18,36,1015235063437400
2,3,18,37,1806866709449550
2,3,18,38,1485727943461700
2,3,18,39,1396837542473850
2,3,18,40,1752859509486000
2,3,18,41,1244612986498150
2,3,18,42,1432180111510300
2,3,18,43,1524755460522450
2,3,18,44,1377268405534600
2,3,18,45,1291027017546750
2,3,18,46,1978331374558900
2,3,18,47,1918607434571050
2,3,18,48,1888808629583200
2,3,18,49,1120288971595350
2,3,18,50,1110342595607500
2,3,18,51,1540640107619650
2,3,18,52,1691699078631800
2,3,18,53,1456549683643950
2,3,18,54,1712915698656100
2,3,18,55,1970468077668250
2,3,18,56,1104277876680400
2,3,18,57,1324985574692550
2,3,18,58,1641464236704700
2,3,18,59,1337979815716850
2,3,19,0,18207346020
2,3,19,1,124845756812825
2,3,19,2,121647866625650
2,3,19,3,168740569638475
2,3,19,4,119263487251300
2,3,19,5,192341887864125
2,3,19,6,120483560176950
2,3,19,7,118478641689775
2,3,19,8,1253178817102600
2,3,19,9,1522608118115425
2,3,19,10,1281723836128250
2,3,19,11,1488794316141075
2,3,19,12,1639305520153900
2,3,19,13,1235730751166725
2,3,19,14,1148556043179550
2,3,19,15,1680787879192375
2,3,19,16,1541958490205200
2,3,19,17,1398223642218025
2,3,19,18,1665949459230850
2,3,19,19,1575382190243675
2,3,19,20,1759236657256500
2,3,19,21,1612827362269325
2,3,19,22,1437601253282150
2,3,19,23,1968945229294975
2,3,19,24,1554818252307800
2,3,19,25,1175855484320625
2,3,19,26,1056089991333450
2,3,19,27,1062669167346275
2,3,19,28,1823569562359100
2,3,19,29,1550796816371925
2,3,19,30,1352968375384750
2,3,19,31,1273766735397575
2,3,19,32,1527275150410400
2,3,19,33,1380541025423225
2,3,19,34,1480643984436050
2,3,19,35,1967209669448875
2,3,19,36,1988386541461700
2,3,19,37,1548234667474525
2,3,19,38,1552624529487350
2,3,19,39,1843413454500175
2,3,19,40,1982293861513000
2,3,19,41,1041874873525825
2,3,19,42,1603993143538650
2,3,19,43,1099205333551475
2,3,19,44,1380252386564300
2,3,19,45,1559398720577125
2,3,19,46,1281300275589950
2,3,19,47,1280263092602775
2,3,19,48,1127076257615600
2,3,19,49,1729120564628425
2,3,19,50,1485700558641250
2,3,19,51,1582086041654075
2,3,19,52,1229725152666900
2,3,19,53,1075716427679725
2,3,19,54,1107957954692550
2,3,19,55,1245029329705375
2,3,19,56,1263541551718200
2,3,19,57,1744862812731025
2,3,19,58,1707834951743850
2,3,19,59,1167534235756675
2,3,20,0,15146765610
2,3,20,1,168643053913500
2,3,20,2,114388100727000
2,3,20,3,116603089640500
2,3,20,4,108379131754000
2,3,20,5,169320690267500
2,3,20,6,176040850081000
2,3,20,7,113600758394500
2,3,20,8,1550815780108000
2,3,20,9,1962413012121500
2,3,20,10,1794415945135000
2,3,20,11,1623090188148500
2,3,20,12,1636881920162000
2,3,20,13,1833701247175500
2,3,20,14,1467261780189000
2,3,20,15,1028837668202500
2,3,20,16,1079264798216000
2,3,20,17,1939281393229500
2,3,20,18,1092570406243000
2,3,20,19,1368305022256500
2,3,20,20,1673515490270000
2,3,20,21,1219673947283500
2,3,20,22,1359480372297000
2,3,20,23,1601633772310500
2,3,20,24,1915758557324000
2,3,20,25,1972466466337500
2,3,20,26,1723605224351000
2,3,20,27,1037594202364500
2,3,20,28,1991382714378000
2,3,20,29,1238446815391500
2,3,20,30,1656518908405000
2,3,20,31,1309876347418500
2,3,20,32,1409648766432000
2,3,20,33,1537391923445500
2,3,20,34,1742416444459000
2,3,20,35,1711518025472500
2,3,20,36,1398435581486000
2,3,20,37,1140385090499500
2,3,20,38,1833038303513000
2,3,20,39,1598536534526500
2,3,20,40,1385324076540000
2,3,20,41,1220102597553500
2,3,20,42,1572093386567000
2,3,20,43,1785960381580500
2,3,20,44,1537469886594000
2,3,20,45,1528678183607500
2,3,20,46,1806391244621000
2,3,20,47,1560622725634500
2,3,20,48,1921768139648000
2,3,20,49,1192915454661500
2,3,20,50,1367786000675000
2,3,20,51,1743153808688500
2,3,20,52,1780501046702000
2,3,20,53,1676078376715500
2,3,20,54,1391179422729000
2,3,20,55,1166701322742500
2,3,20,56,1743722086756000
2,3,20,57,1170876719769500
2,3,20,58,1875383862783000
2,3,20,59,1674284046796500
2,3,21,0,11779235740
2,3,21,1,114130079614175
2,3,21,2,102894175128350
2,3,21,3,117088687642525
2,3,21,4,113353141356700
2,3,21,5,182392302570875
2,3,21,6,156691035185050
2,3,21,7,183490405399225
2,3,21,8,1365015202113400
2,3,21,9,1059160480127575
2,3,21,10,1627613408141750
2,3,21,11,1968034405155925
2,3,21,12,1522942688170100
2,3,21,13,1956553354184275
2,3,21,14,1465125023198450
2,3,21,15,1697207556212625
2,3,21,16,1755555664226800
2,3,21,17,1423263582240975
2,3,21,18,1710367894255150
2,3,21,19,1548806683269325
2,3,21,20,1650001902283500
2,3,21,21,1142038895297675
2,3,21,22,1968656923311850
2,3,21,23,1227883496326025
2,3,21,24,1025261787340200
2,3,21,25,1005963185354375
2,3,21,26,1565998703368550
2,3,21,27,1541765324382725
